item_1,item_2
bfi_agree_5,bfi_consc_1
bfi_agree_5,narq_11
bfi_agree_5,bfi_neuro_1
bfi_agree_5,bfi_extra_2r
bfi_agree_5,bfi_neuro_3
bfi_agree_5,narq_18
bfi_agree_5,bfi_open_3
bfi_agree_5,asendorpf_shyness_5
bfi_agree_5,bfi_extra_4
bfi_agree_5,narq_16
bfi_agree_5,bfi_agree_4
bfi_agree_5,bfi_consc_9r
bfi_agree_5,bfi_neuro_4
bfi_agree_5,bfi_open_4
bfi_agree_5,bfi_extra_5r
bfi_agree_5,bfi_agree_5
bfi_agree_5,narq_1
bfi_agree_5,bfi_consc_4r
bfi_agree_5,bfi_neuro_5r
bfi_agree_5,bfi_open_5
bfi_agree_5,bfi_extra_6
bfi_agree_5,narq_14
bfi_agree_5,bfi_agree_6r
bfi_agree_5,bfi_consc_5
bfi_agree_5,asendorpf_shyness_3r
bfi_agree_5,pvd_germ_aversion_2
bfi_agree_5,pvd_germ_aversion_3R
bfi_agree_5,bfi_neuro_8
bfi_agree_5,pvd_infectability_3R
bfi_agree_5,pvd_germ_aversion_1
bfi_agree_5,feel_safe_walking_dark
bfi_agree_5,feel_safe_violent_crime
bfi_agree_5,feel_safe_sexual_assault
bfi_agree_5,feel_safe_theft
bfi_agree_5,bfi_open_6
bfi_agree_5,narq_17
bfi_agree_5,bfi_extra_7r
bfi_agree_5,bfi_agree_7
bfi_agree_5,narq_4
bfi_agree_5,asendorpf_shyness_1
bfi_agree_5,bfi_consc_6
bfi_agree_5,bfi_neuro_6r
bfi_agree_5,bfi_open_7r
bfi_agree_5,narq_13
bfi_agree_5,bfi_extra_8
bfi_agree_5,bfi_agree_8r
bfi_agree_5,narq_6
bfi_agree_5,bfi_consc_7
bfi_agree_5,bfi_neuro_7
bfi_agree_5,narq_7
bfi_agree_5,bfi_open_8
bfi_agree_5,narq_12
bfi_agree_5,bfi_open_9r
bfi_agree_5,bfi_agree_9
bfi_agree_5,narq_8
bfi_agree_5,bfi_consc_8r
bfi_agree_5,narq_9
bfi_agree_5,narq_10
bfi_agree_5,bfi_open_10
bfi_agree_5,pvd_infectability_2
bfi_agree_5,pvd_germ_aversion_4R
bfi_agree_5,spms_partner_1
bfi_agree_5,spms_partner_2
bfi_agree_5,spms_partner_3R
bfi_agree_5,satisfaction_sexual_intercourse
bfi_agree_5,satisfaction_single_life
bfi_agree_5,investment_potential_partner
bfi_agree_5,quantity_potential_partner
bfi_agree_5,relationship_importance
bfi_agree_5,relationship_importance_partner
bfi_agree_5,partner_attractiveness_longterm
bfi_agree_5,partner_attractiveness_shortterm
bfi_agree_5,partner_attractiveness_face
bfi_agree_5,partner_attractiveness_body
bfi_agree_5,attractiveness_warmth
bfi_agree_5,partner_attractiveness_trust
bfi_agree_5,partner_sexiness
bfi_agree_5,partner_strength
bfi_agree_5,partner_feel_safe
bfi_agree_5,spms_self_1
bfi_agree_5,spms_self_2
bfi_agree_5,spms_self_3R
bfi_agree_5,soi_r_desire_9
bfi_agree_5,soi_r_desire_7
bfi_agree_5,soi_r_desire_8
bfi_agree_5,relationship_problems
bfi_agree_5,relationship_satisfaction_overall
bfi_agree_5,relationship_conflict
bfi_agree_5,relationship_satisfaction_2
bfi_agree_5,relationship_satisfaction_3
bfi_agree_5,alternatives_1
bfi_agree_5,alternatives_2
bfi_agree_5,alternatives_3
bfi_agree_5,alternatives_4
bfi_agree_5,alternatives_5
bfi_agree_5,alternatives_6
bfi_agree_5,investment_1
bfi_agree_5,investment_2
bfi_agree_5,investment_3
bfi_agree_5,commitment_1
bfi_agree_5,commitment_2
bfi_agree_5,commitment_3
bfi_agree_5,communal_strength_1
bfi_agree_5,communal_strength_2R
bfi_agree_5,communal_strength_3
bfi_agree_5,communal_strength_4
bfi_agree_5,sexual_communal_strength_1
bfi_agree_5,sexual_communal_strength_2
bfi_agree_5,sexual_communal_strength_3
bfi_agree_5,ecr_avo_1R
bfi_agree_5,ecr_anx_1
bfi_agree_5,ecr_avo_2
bfi_agree_5,ecr_anx_2
bfi_agree_5,ecr_anx_3
bfi_agree_5,ecr_avo_3R
bfi_agree_5,ecr_avo_4
bfi_agree_5,ecr_anx_4R
bfi_agree_5,ecr_avo_5R
bfi_agree_5,ecr_anx_5
bfi_agree_5,ecr_avo_6
bfi_agree_5,ecr_anx_6
narq_1,bfi_open_1
narq_1,narq_5
narq_1,narq_3
narq_1,bfi_agree_2
narq_1,pvd_infectability_1
narq_1,bfi_consc_2r
narq_1,soi_r_attitude_6r
narq_1,asendorpf_shyness_4r
narq_1,bfi_neuro_2r
narq_1,bfi_open_2
narq_1,bfi_extra_1
narq_1,bfi_extra_3
narq_1,bfi_agree_3r
narq_1,soi_r_attitude_4
narq_1,narq_15
narq_1,bfi_consc_3
narq_1,soi_r_attitude_5
narq_1,narq_2
narq_1,asendorpf_shyness_2
narq_1,bfi_agree_1r
narq_1,bfi_consc_1
narq_1,narq_11
narq_1,bfi_neuro_1
narq_1,bfi_extra_2r
narq_1,bfi_neuro_3
narq_1,narq_18
narq_1,bfi_open_3
narq_1,asendorpf_shyness_5
narq_1,bfi_extra_4
narq_1,narq_16
narq_1,bfi_agree_4
narq_1,bfi_consc_9r
narq_1,bfi_neuro_4
narq_1,bfi_open_4
narq_1,bfi_extra_5r
narq_1,bfi_agree_5
narq_1,bfi_consc_4r
narq_1,bfi_neuro_5r
narq_1,bfi_open_5
narq_1,bfi_extra_6
narq_1,narq_14
narq_1,bfi_agree_6r
narq_1,bfi_consc_5
narq_1,asendorpf_shyness_3r
narq_1,pvd_germ_aversion_2
narq_1,pvd_germ_aversion_3R
narq_1,bfi_neuro_8
narq_1,pvd_infectability_3R
narq_1,pvd_germ_aversion_1
narq_1,feel_safe_walking_dark
narq_1,feel_safe_violent_crime
narq_1,feel_safe_sexual_assault
narq_1,feel_safe_theft
narq_1,bfi_open_6
narq_1,narq_17
narq_1,bfi_extra_7r
narq_1,bfi_agree_7
narq_1,narq_4
narq_1,asendorpf_shyness_1
narq_1,bfi_consc_6
narq_1,bfi_neuro_6r
narq_1,bfi_open_7r
narq_1,narq_13
narq_1,bfi_extra_8
narq_1,bfi_agree_8r
narq_1,narq_6
narq_1,bfi_consc_7
narq_1,bfi_neuro_7
narq_1,narq_7
narq_1,bfi_open_8
narq_1,narq_12
narq_1,bfi_open_9r
narq_1,bfi_agree_9
narq_1,narq_8
narq_1,bfi_consc_8r
narq_1,narq_9
narq_1,narq_10
narq_1,bfi_open_10
narq_1,pvd_infectability_2
narq_1,pvd_germ_aversion_4R
narq_1,spms_partner_1
narq_1,spms_partner_2
narq_1,spms_partner_3R
narq_1,satisfaction_sexual_intercourse
narq_1,satisfaction_single_life
narq_1,investment_potential_partner
narq_1,quantity_potential_partner
narq_1,relationship_importance
narq_1,relationship_importance_partner
narq_1,partner_attractiveness_longterm
narq_1,partner_attractiveness_shortterm
narq_1,partner_attractiveness_face
narq_1,partner_attractiveness_body
narq_1,attractiveness_warmth
narq_1,partner_attractiveness_trust
narq_1,partner_sexiness
narq_1,partner_strength
narq_1,partner_feel_safe
narq_1,spms_self_1
narq_1,spms_self_2
narq_1,spms_self_3R
narq_1,soi_r_desire_9
narq_1,soi_r_desire_7
narq_1,soi_r_desire_8
narq_1,relationship_problems
narq_1,relationship_satisfaction_overall
narq_1,relationship_conflict
narq_1,relationship_satisfaction_2
narq_1,relationship_satisfaction_3
narq_1,alternatives_1
narq_1,alternatives_2
narq_1,alternatives_3
narq_1,alternatives_4
narq_1,alternatives_5
narq_1,alternatives_6
narq_1,investment_1
narq_1,investment_2
narq_1,investment_3
narq_1,commitment_1
narq_1,commitment_2
narq_1,commitment_3
narq_1,communal_strength_1
narq_1,communal_strength_2R
narq_1,communal_strength_3
narq_1,communal_strength_4
narq_1,sexual_communal_strength_1
narq_1,sexual_communal_strength_2
narq_1,sexual_communal_strength_3
narq_1,ecr_avo_1R
narq_1,ecr_anx_1
narq_1,ecr_avo_2
narq_1,ecr_anx_2
narq_1,ecr_anx_3
narq_1,ecr_avo_3R
narq_1,ecr_avo_4
narq_1,ecr_anx_4R
narq_1,ecr_avo_5R
narq_1,ecr_anx_5
narq_1,ecr_avo_6
narq_1,ecr_anx_6
bfi_consc_4r,bfi_open_1
bfi_consc_4r,narq_5
bfi_consc_4r,narq_3
bfi_consc_4r,bfi_agree_2
bfi_consc_4r,pvd_infectability_1
bfi_consc_4r,bfi_consc_2r
bfi_consc_4r,soi_r_attitude_6r
bfi_consc_4r,asendorpf_shyness_4r
bfi_consc_4r,bfi_neuro_2r
bfi_consc_4r,bfi_open_2
bfi_consc_4r,bfi_extra_1
bfi_consc_4r,bfi_extra_3
bfi_consc_4r,bfi_agree_3r
bfi_consc_4r,soi_r_attitude_4
bfi_consc_4r,narq_15
bfi_consc_4r,bfi_consc_3
bfi_consc_4r,soi_r_attitude_5
bfi_consc_4r,narq_2
bfi_consc_4r,asendorpf_shyness_2
bfi_consc_4r,bfi_agree_1r
bfi_consc_4r,bfi_consc_1
bfi_consc_4r,narq_11
bfi_consc_4r,bfi_neuro_1
bfi_consc_4r,bfi_extra_2r
bfi_consc_4r,bfi_neuro_3
bfi_consc_4r,narq_18
bfi_consc_4r,bfi_open_3
bfi_consc_4r,asendorpf_shyness_5
bfi_consc_4r,bfi_extra_4
bfi_consc_4r,narq_16
bfi_consc_4r,bfi_agree_4
bfi_consc_4r,bfi_consc_9r
bfi_consc_4r,bfi_neuro_4
bfi_consc_4r,bfi_open_4
bfi_consc_4r,bfi_extra_5r
bfi_consc_4r,bfi_agree_5
bfi_consc_4r,narq_1
bfi_consc_4r,bfi_consc_4r
bfi_consc_4r,bfi_neuro_5r
bfi_consc_4r,bfi_open_5
bfi_consc_4r,bfi_extra_6
bfi_consc_4r,narq_14
bfi_consc_4r,bfi_agree_6r
bfi_consc_4r,bfi_consc_5
bfi_consc_4r,asendorpf_shyness_3r
bfi_consc_4r,pvd_germ_aversion_2
bfi_consc_4r,pvd_germ_aversion_3R
bfi_consc_4r,bfi_neuro_8
bfi_consc_4r,pvd_infectability_3R
bfi_consc_4r,pvd_germ_aversion_1
bfi_consc_4r,feel_safe_walking_dark
bfi_consc_4r,feel_safe_violent_crime
bfi_consc_4r,feel_safe_sexual_assault
bfi_consc_4r,feel_safe_theft
bfi_consc_4r,bfi_open_6
bfi_consc_4r,narq_17
bfi_consc_4r,bfi_extra_7r
bfi_consc_4r,bfi_agree_7
bfi_consc_4r,narq_4
bfi_consc_4r,asendorpf_shyness_1
bfi_consc_4r,bfi_consc_6
bfi_consc_4r,bfi_neuro_6r
bfi_consc_4r,bfi_open_7r
bfi_consc_4r,narq_13
bfi_consc_4r,bfi_extra_8
bfi_consc_4r,bfi_agree_8r
bfi_consc_4r,narq_6
bfi_consc_4r,bfi_consc_7
bfi_consc_4r,bfi_neuro_7
bfi_consc_4r,narq_7
bfi_consc_4r,bfi_open_8
bfi_consc_4r,narq_12
bfi_consc_4r,bfi_open_9r
bfi_consc_4r,bfi_agree_9
bfi_consc_4r,narq_8
bfi_consc_4r,bfi_consc_8r
bfi_consc_4r,narq_9
bfi_consc_4r,narq_10
bfi_consc_4r,bfi_open_10
bfi_consc_4r,pvd_infectability_2
bfi_consc_4r,pvd_germ_aversion_4R
bfi_consc_4r,spms_partner_1
bfi_consc_4r,spms_partner_2
bfi_consc_4r,spms_partner_3R
bfi_consc_4r,satisfaction_sexual_intercourse
bfi_consc_4r,satisfaction_single_life
bfi_consc_4r,investment_potential_partner
bfi_consc_4r,quantity_potential_partner
bfi_consc_4r,relationship_importance
bfi_consc_4r,relationship_importance_partner
bfi_consc_4r,partner_attractiveness_longterm
bfi_consc_4r,partner_attractiveness_shortterm
bfi_consc_4r,partner_attractiveness_face
bfi_consc_4r,partner_attractiveness_body
bfi_consc_4r,attractiveness_warmth
bfi_consc_4r,partner_attractiveness_trust
bfi_consc_4r,partner_sexiness
bfi_consc_4r,partner_strength
bfi_consc_4r,partner_feel_safe
bfi_consc_4r,spms_self_1
bfi_consc_4r,spms_self_2
bfi_consc_4r,spms_self_3R
bfi_consc_4r,soi_r_desire_9
bfi_consc_4r,soi_r_desire_7
bfi_consc_4r,soi_r_desire_8
bfi_consc_4r,relationship_problems
bfi_consc_4r,relationship_satisfaction_overall
bfi_consc_4r,relationship_conflict
bfi_consc_4r,relationship_satisfaction_2
bfi_consc_4r,relationship_satisfaction_3
bfi_consc_4r,alternatives_1
bfi_consc_4r,alternatives_2
bfi_consc_4r,alternatives_3
bfi_consc_4r,alternatives_4
bfi_consc_4r,alternatives_5
bfi_consc_4r,alternatives_6
bfi_consc_4r,investment_1
bfi_consc_4r,investment_2
bfi_consc_4r,investment_3
bfi_consc_4r,commitment_1
bfi_consc_4r,commitment_2
bfi_consc_4r,commitment_3
bfi_consc_4r,communal_strength_1
bfi_consc_4r,communal_strength_2R
bfi_consc_4r,communal_strength_3
bfi_consc_4r,communal_strength_4
bfi_consc_4r,sexual_communal_strength_1
bfi_consc_4r,sexual_communal_strength_2
bfi_consc_4r,sexual_communal_strength_3
bfi_consc_4r,ecr_avo_1R
bfi_consc_4r,ecr_anx_1
bfi_consc_4r,ecr_avo_2
bfi_consc_4r,ecr_anx_2
bfi_consc_4r,ecr_anx_3
bfi_consc_4r,ecr_avo_3R
bfi_consc_4r,ecr_avo_4
bfi_consc_4r,ecr_anx_4R
bfi_consc_4r,ecr_avo_5R
bfi_consc_4r,ecr_anx_5
bfi_consc_4r,ecr_avo_6
bfi_consc_4r,ecr_anx_6
bfi_neuro_5r,bfi_open_1
bfi_neuro_5r,narq_5
bfi_neuro_5r,narq_3
bfi_neuro_5r,bfi_agree_2
bfi_neuro_5r,pvd_infectability_1
bfi_neuro_5r,bfi_consc_2r
bfi_neuro_5r,soi_r_attitude_6r
bfi_neuro_5r,asendorpf_shyness_4r
bfi_neuro_5r,bfi_neuro_2r
bfi_neuro_5r,bfi_open_2
bfi_neuro_5r,bfi_extra_1
bfi_neuro_5r,bfi_extra_3
bfi_neuro_5r,bfi_agree_3r
bfi_neuro_5r,soi_r_attitude_4
bfi_neuro_5r,narq_15
bfi_neuro_5r,bfi_consc_3
bfi_neuro_5r,soi_r_attitude_5
bfi_neuro_5r,narq_2
bfi_neuro_5r,asendorpf_shyness_2
bfi_neuro_5r,bfi_agree_1r
bfi_neuro_5r,bfi_consc_1
bfi_neuro_5r,narq_11
bfi_neuro_5r,bfi_neuro_1
bfi_neuro_5r,bfi_extra_2r
bfi_neuro_5r,bfi_neuro_3
bfi_neuro_5r,narq_18
bfi_neuro_5r,bfi_open_3
bfi_neuro_5r,asendorpf_shyness_5
bfi_neuro_5r,bfi_extra_4
bfi_neuro_5r,narq_16
bfi_neuro_5r,bfi_agree_4
bfi_neuro_5r,bfi_consc_9r
bfi_neuro_5r,bfi_neuro_4
bfi_neuro_5r,bfi_open_4
bfi_neuro_5r,bfi_extra_5r
bfi_neuro_5r,bfi_agree_5
bfi_neuro_5r,narq_1
bfi_neuro_5r,bfi_consc_4r
bfi_neuro_5r,bfi_neuro_5r
bfi_neuro_5r,bfi_open_5
bfi_neuro_5r,bfi_extra_6
bfi_neuro_5r,narq_14
bfi_neuro_5r,bfi_agree_6r
bfi_neuro_5r,bfi_consc_5
bfi_neuro_5r,asendorpf_shyness_3r
bfi_neuro_5r,pvd_germ_aversion_2
bfi_neuro_5r,pvd_germ_aversion_3R
bfi_neuro_5r,bfi_neuro_8
bfi_neuro_5r,pvd_infectability_3R
bfi_neuro_5r,pvd_germ_aversion_1
bfi_neuro_5r,feel_safe_walking_dark
bfi_neuro_5r,feel_safe_violent_crime
bfi_neuro_5r,feel_safe_sexual_assault
bfi_neuro_5r,feel_safe_theft
bfi_neuro_5r,bfi_open_6
bfi_neuro_5r,narq_17
bfi_neuro_5r,bfi_extra_7r
bfi_neuro_5r,bfi_agree_7
bfi_neuro_5r,narq_4
bfi_neuro_5r,asendorpf_shyness_1
bfi_neuro_5r,bfi_consc_6
bfi_neuro_5r,bfi_neuro_6r
bfi_neuro_5r,bfi_open_7r
bfi_neuro_5r,narq_13
bfi_neuro_5r,bfi_extra_8
bfi_neuro_5r,bfi_agree_8r
bfi_neuro_5r,narq_6
bfi_neuro_5r,bfi_consc_7
bfi_neuro_5r,bfi_neuro_7
bfi_neuro_5r,narq_7
bfi_neuro_5r,bfi_open_8
bfi_neuro_5r,narq_12
bfi_neuro_5r,bfi_open_9r
bfi_neuro_5r,bfi_agree_9
bfi_neuro_5r,narq_8
bfi_neuro_5r,bfi_consc_8r
bfi_neuro_5r,narq_9
bfi_neuro_5r,narq_10
bfi_neuro_5r,bfi_open_10
bfi_neuro_5r,pvd_infectability_2
bfi_neuro_5r,pvd_germ_aversion_4R
bfi_neuro_5r,spms_partner_1
bfi_neuro_5r,spms_partner_2
bfi_neuro_5r,spms_partner_3R
bfi_neuro_5r,satisfaction_sexual_intercourse
bfi_neuro_5r,satisfaction_single_life
bfi_neuro_5r,investment_potential_partner
bfi_neuro_5r,quantity_potential_partner
bfi_neuro_5r,relationship_importance
bfi_neuro_5r,relationship_importance_partner
bfi_neuro_5r,partner_attractiveness_longterm
bfi_neuro_5r,partner_attractiveness_shortterm
bfi_neuro_5r,partner_attractiveness_face
bfi_neuro_5r,partner_attractiveness_body
bfi_neuro_5r,attractiveness_warmth
bfi_neuro_5r,partner_attractiveness_trust
bfi_neuro_5r,partner_sexiness
bfi_neuro_5r,partner_strength
bfi_neuro_5r,partner_feel_safe
bfi_neuro_5r,spms_self_1
bfi_neuro_5r,spms_self_2
bfi_neuro_5r,spms_self_3R
bfi_neuro_5r,soi_r_desire_9
bfi_neuro_5r,soi_r_desire_7
bfi_neuro_5r,soi_r_desire_8
bfi_neuro_5r,relationship_problems
bfi_neuro_5r,relationship_satisfaction_overall
bfi_neuro_5r,relationship_conflict
bfi_neuro_5r,relationship_satisfaction_2
bfi_neuro_5r,relationship_satisfaction_3
bfi_neuro_5r,alternatives_1
bfi_neuro_5r,alternatives_2
bfi_neuro_5r,alternatives_3
bfi_neuro_5r,alternatives_4
bfi_neuro_5r,alternatives_5
bfi_neuro_5r,alternatives_6
bfi_neuro_5r,investment_1
bfi_neuro_5r,investment_2
bfi_neuro_5r,investment_3
bfi_neuro_5r,commitment_1
bfi_neuro_5r,commitment_2
bfi_neuro_5r,commitment_3
bfi_neuro_5r,communal_strength_1
bfi_neuro_5r,communal_strength_2R
bfi_neuro_5r,communal_strength_3
bfi_neuro_5r,communal_strength_4
bfi_neuro_5r,sexual_communal_strength_1
bfi_neuro_5r,sexual_communal_strength_2
bfi_neuro_5r,sexual_communal_strength_3
bfi_neuro_5r,ecr_avo_1R
bfi_neuro_5r,ecr_anx_1
bfi_neuro_5r,ecr_avo_2
bfi_neuro_5r,ecr_anx_2
bfi_neuro_5r,ecr_anx_3
bfi_neuro_5r,ecr_avo_3R
bfi_neuro_5r,ecr_avo_4
bfi_neuro_5r,ecr_anx_4R
bfi_neuro_5r,ecr_avo_5R
bfi_neuro_5r,ecr_anx_5
bfi_neuro_5r,ecr_avo_6
bfi_neuro_5r,ecr_anx_6
bfi_open_5,bfi_open_1
bfi_open_5,narq_5
bfi_open_5,narq_3
bfi_open_5,bfi_agree_2
bfi_open_5,pvd_infectability_1
bfi_open_5,bfi_consc_2r
bfi_open_5,soi_r_attitude_6r
bfi_open_5,asendorpf_shyness_4r
bfi_open_5,bfi_neuro_2r
bfi_open_5,bfi_open_2
bfi_open_5,bfi_extra_1
bfi_open_5,bfi_extra_3
bfi_open_5,bfi_agree_3r
bfi_open_5,soi_r_attitude_4
bfi_open_5,narq_15
bfi_open_5,bfi_consc_3
bfi_open_5,soi_r_attitude_5
bfi_open_5,narq_2
bfi_open_5,asendorpf_shyness_2
bfi_open_5,bfi_agree_1r
bfi_open_5,bfi_consc_1
bfi_open_5,narq_11
bfi_open_5,bfi_neuro_1
bfi_open_5,bfi_extra_2r
bfi_open_5,bfi_neuro_3
bfi_open_5,narq_18
bfi_open_5,bfi_open_3
bfi_open_5,asendorpf_shyness_5
bfi_open_5,bfi_extra_4
bfi_open_5,narq_16
bfi_open_5,bfi_agree_4
bfi_open_5,bfi_consc_9r
bfi_open_5,bfi_neuro_4
bfi_open_5,bfi_open_4
bfi_open_5,bfi_extra_5r
bfi_open_5,bfi_agree_5
bfi_open_5,narq_1
bfi_open_5,bfi_consc_4r
bfi_open_5,bfi_neuro_5r
bfi_open_5,bfi_extra_6
bfi_open_5,narq_14
bfi_open_5,bfi_agree_6r
bfi_open_5,bfi_consc_5
bfi_open_5,asendorpf_shyness_3r
bfi_open_5,pvd_germ_aversion_2
bfi_open_5,pvd_germ_aversion_3R
bfi_open_5,bfi_neuro_8
bfi_open_5,pvd_infectability_3R
bfi_open_5,pvd_germ_aversion_1
bfi_open_5,feel_safe_walking_dark
bfi_open_5,feel_safe_violent_crime
bfi_open_5,feel_safe_sexual_assault
bfi_open_5,feel_safe_theft
bfi_open_5,bfi_open_6
bfi_open_5,narq_17
bfi_open_5,bfi_extra_7r
bfi_open_5,bfi_agree_7
bfi_open_5,narq_4
bfi_open_5,asendorpf_shyness_1
bfi_open_5,bfi_consc_6
bfi_open_5,bfi_neuro_6r
bfi_open_5,bfi_open_7r
bfi_open_5,narq_13
bfi_open_5,bfi_extra_8
bfi_open_5,bfi_agree_8r
bfi_open_5,narq_6
bfi_open_5,bfi_consc_7
bfi_open_5,bfi_neuro_7
bfi_open_5,narq_7
bfi_open_5,bfi_open_8
bfi_open_5,narq_12
bfi_open_5,bfi_open_9r
bfi_open_5,bfi_agree_9
bfi_open_5,narq_8
bfi_open_5,bfi_consc_8r
bfi_open_5,narq_9
bfi_open_5,narq_10
bfi_open_5,bfi_open_10
bfi_open_5,pvd_infectability_2
bfi_open_5,pvd_germ_aversion_4R
bfi_open_5,spms_partner_1
bfi_open_5,spms_partner_2
bfi_open_5,spms_partner_3R
bfi_open_5,satisfaction_sexual_intercourse
bfi_open_5,satisfaction_single_life
bfi_open_5,investment_potential_partner
bfi_open_5,quantity_potential_partner
bfi_open_5,relationship_importance
bfi_open_5,relationship_importance_partner
bfi_open_5,partner_attractiveness_longterm
bfi_open_5,partner_attractiveness_shortterm
bfi_open_5,partner_attractiveness_face
bfi_open_5,partner_attractiveness_body
bfi_open_5,attractiveness_warmth
bfi_open_5,partner_attractiveness_trust
bfi_open_5,partner_sexiness
bfi_open_5,partner_strength
bfi_open_5,partner_feel_safe
bfi_open_5,spms_self_1
bfi_open_5,spms_self_2
bfi_open_5,spms_self_3R
bfi_open_5,soi_r_desire_9
bfi_open_5,soi_r_desire_7
bfi_open_5,soi_r_desire_8
bfi_open_5,relationship_problems
bfi_open_5,relationship_satisfaction_overall
bfi_open_5,relationship_conflict
bfi_open_5,relationship_satisfaction_2
bfi_open_5,relationship_satisfaction_3
bfi_open_5,alternatives_1
bfi_open_5,alternatives_2
bfi_open_5,alternatives_3
bfi_open_5,alternatives_4
bfi_open_5,alternatives_5
bfi_open_5,alternatives_6
bfi_open_5,investment_1
bfi_open_5,investment_2
bfi_open_5,investment_3
bfi_open_5,commitment_1
bfi_open_5,commitment_2
bfi_open_5,commitment_3
bfi_open_5,communal_strength_1
bfi_open_5,communal_strength_2R
bfi_open_5,communal_strength_3
bfi_open_5,communal_strength_4
bfi_open_5,sexual_communal_strength_1
bfi_open_5,sexual_communal_strength_2
bfi_open_5,sexual_communal_strength_3
bfi_open_5,ecr_avo_1R
bfi_open_5,ecr_anx_1
bfi_open_5,ecr_avo_2
bfi_open_5,ecr_anx_2
bfi_open_5,ecr_anx_3
bfi_open_5,ecr_avo_3R
bfi_open_5,ecr_avo_4
bfi_open_5,ecr_anx_4R
bfi_open_5,ecr_avo_5R
bfi_open_5,ecr_anx_5
bfi_open_5,ecr_avo_6
bfi_open_5,ecr_anx_6
bfi_extra_6,bfi_open_1
bfi_extra_6,narq_5
bfi_extra_6,narq_3
bfi_extra_6,bfi_agree_2
bfi_extra_6,pvd_infectability_1
bfi_extra_6,bfi_consc_2r
bfi_extra_6,soi_r_attitude_6r
bfi_extra_6,asendorpf_shyness_4r
bfi_extra_6,bfi_neuro_2r
bfi_extra_6,bfi_open_2
bfi_extra_6,bfi_extra_1
bfi_extra_6,bfi_extra_3
bfi_extra_6,bfi_agree_3r
bfi_extra_6,soi_r_attitude_4
bfi_extra_6,narq_15
bfi_extra_6,bfi_consc_3
bfi_extra_6,soi_r_attitude_5
bfi_extra_6,narq_2
bfi_extra_6,asendorpf_shyness_2
bfi_extra_6,bfi_agree_1r
bfi_extra_6,bfi_consc_1
bfi_extra_6,narq_11
bfi_extra_6,bfi_neuro_1
bfi_extra_6,bfi_extra_2r
bfi_extra_6,bfi_neuro_3
bfi_extra_6,narq_18
bfi_extra_6,bfi_open_3
bfi_extra_6,asendorpf_shyness_5
bfi_extra_6,bfi_extra_4
bfi_extra_6,narq_16
bfi_extra_6,bfi_agree_4
bfi_extra_6,bfi_consc_9r
bfi_extra_6,bfi_neuro_4
bfi_extra_6,bfi_open_4
bfi_extra_6,bfi_extra_5r
bfi_extra_6,bfi_agree_5
bfi_extra_6,narq_1
bfi_extra_6,bfi_consc_4r
bfi_extra_6,bfi_neuro_5r
bfi_extra_6,bfi_open_5
bfi_extra_6,narq_14
bfi_extra_6,bfi_agree_6r
bfi_extra_6,bfi_consc_5
bfi_extra_6,asendorpf_shyness_3r
bfi_extra_6,pvd_germ_aversion_2
bfi_extra_6,pvd_germ_aversion_3R
bfi_extra_6,bfi_neuro_8
bfi_extra_6,pvd_infectability_3R
bfi_extra_6,pvd_germ_aversion_1
bfi_extra_6,feel_safe_walking_dark
bfi_extra_6,feel_safe_violent_crime
bfi_extra_6,feel_safe_sexual_assault
bfi_extra_6,feel_safe_theft
bfi_extra_6,bfi_open_6
bfi_extra_6,narq_17
bfi_extra_6,bfi_extra_7r
bfi_extra_6,bfi_agree_7
bfi_extra_6,narq_4
bfi_extra_6,asendorpf_shyness_1
bfi_extra_6,bfi_consc_6
bfi_extra_6,bfi_neuro_6r
bfi_extra_6,bfi_open_7r
bfi_extra_6,narq_13
bfi_extra_6,bfi_extra_8
bfi_extra_6,bfi_agree_8r
bfi_extra_6,narq_6
bfi_extra_6,bfi_consc_7
bfi_extra_6,bfi_neuro_7
bfi_extra_6,narq_7
bfi_extra_6,bfi_open_8
bfi_extra_6,narq_12
bfi_extra_6,bfi_open_9r
bfi_extra_6,bfi_agree_9
bfi_extra_6,narq_8
bfi_extra_6,bfi_consc_8r
bfi_extra_6,narq_9
bfi_extra_6,narq_10
bfi_extra_6,bfi_open_10
bfi_extra_6,pvd_infectability_2
bfi_extra_6,pvd_germ_aversion_4R
bfi_extra_6,spms_partner_1
bfi_extra_6,spms_partner_2
bfi_extra_6,spms_partner_3R
bfi_extra_6,satisfaction_sexual_intercourse
bfi_extra_6,satisfaction_single_life
bfi_extra_6,investment_potential_partner
bfi_extra_6,quantity_potential_partner
bfi_extra_6,relationship_importance
bfi_extra_6,relationship_importance_partner
bfi_extra_6,partner_attractiveness_longterm
bfi_extra_6,partner_attractiveness_shortterm
bfi_extra_6,partner_attractiveness_face
bfi_extra_6,partner_attractiveness_body
bfi_extra_6,attractiveness_warmth
bfi_extra_6,partner_attractiveness_trust
bfi_extra_6,partner_sexiness
bfi_extra_6,partner_strength
bfi_extra_6,partner_feel_safe
bfi_extra_6,spms_self_1
bfi_extra_6,spms_self_2
bfi_extra_6,spms_self_3R
bfi_extra_6,soi_r_desire_9
bfi_extra_6,soi_r_desire_7
bfi_extra_6,soi_r_desire_8
bfi_extra_6,relationship_problems
bfi_extra_6,relationship_satisfaction_overall
bfi_extra_6,relationship_conflict
bfi_extra_6,relationship_satisfaction_2
